Price,returns_1d,returns_5d,returns_20d,returns_60d,volatility_10d,volatility_20d,volume_ratio,volume_change,rsi,rsi_30,macd,macd_signal,macd_diff,bb_high,bb_low,bb_width,stoch_k,stoch_d,adx,cci,mfi,sma_5,ema_5,distance_to_sma_5,sma_10,ema_10,distance_to_sma_10,sma_20,ema_20,distance_to_sma_20,sma_50,ema_50,distance_to_sma_50,sma_200,ema_200,distance_to_sma_200,momentum_5,roc_5,momentum_10,roc_10,momentum_20,roc_20,high_52w,low_52w,distance_to_high,distance_to_low,target
2022-02-25,0.03501229920201787,-0.0719972080137653,-0.045880216742600455,-0.03183283928698655,0.024667268978760513,0.019103587590327258,0.7677802365808977,-0.4940158392232319,37.63506807781063,43.215303104046825,-55.02689882612958,-23.672609560444222,-31.35428926568536,0.0,0.0,0.13071194332378805,28.00202670484795,11.003807666424459,20.945074998425877,-183.43766840491534,36.844670129950586,3161.859716796875,3159.062628031554,-0.010580699492225225,3264.1110107421873,3222.5882046426327,-0.04157517345418217,3310.589465332031,3279.315789438796,-0.05503081488748836,3338.46005859375,3301.4930444286747,-0.06291973712734966,3132.732750244141,3189.3518241810193,-0.0013814523268633496,-242.7109375,-7.199720801376526,-154.78759765625,-4.714545116406901,-150.433837890625,-4.588021674260044,3586.155365505401,2531.741170621506,0.1463206752072661,0.19072461944272992,1
2022-02-28,0.009500897732759528,-0.04441578214286901,-0.04872531221064791,-0.02197664028853885,0.024601452678815437,0.018992993595722873,0.9822488612439412,0.2899212973330829,40.261344240905274,44.54692480834059,-57.39893980967099,-30.417875610289578,-26.981064199381414,0.0,0.0,0.1360812217928034,35.22670909597545,21.835770411932174,21.964933907878894,-135.01727725802755,42.600742798464275,3132.501611328125,3158.750980536661,0.008180705837812831,3248.156884765625,3210.8681102615856,-0.027717010727222335,3302.501330566406,3267.774065258496,-0.043716453248111124,3338.0359765625,3295.8706474053347,-0.05389645057118105,3134.952198486328,3189.0142456242693,0.007392612580101491,-146.79052734375,-4.441578214286902,-159.541259765625,-4.8088360350431945,-161.7626953125,-4.872531221064795,3586.155365505401,2531.741170621506,0.13553210084487344,0.1983410986807207,0
2022-03-02,-0.0022651283182321125,-0.011223265107808356,-0.06696246903794856,0.004518953398531478,0.022740240997779607,0.018428230893392936,0.8166777113542173,-0.1604166324611379,39.82664070333949,44.288343503531905,-59.17391221970638,-36.16908293217294,-23.00482928753344,0.0,0.0,0.1407043921051153,33.48789306608957,32.238876288971,22.78533356781566,-104.48803928196939,43.62984967523627,3125.348486328125,3156.1586940556904,0.008199288776187539,3224.018994140625,3199.9782940492514,-0.02265646485942791,3291.1943359375,3256.6502610522284,-0.04260465974696329,3337.9558056640626,3290.1882111469745,-0.0560168245046953,3137.29455078125,3188.6033301873013,0.004360307931269443,-35.765625,-1.1223265107808342,-241.37890625,-7.115382871546314,-226.139892578125,-6.696246903794853,3586.155365505401,2531.741170621506,0.1381100661850542,0.19652111590726073,0
2022-03-03,-0.0004933215252289624,-0.005443682732166222,-0.08085681092795172,-0.00944952751210637,0.022762653130657118,0.017958974457841063,0.5706993545278143,-0.30177439150036156,39.726267045306464,44.230629901257586,-60.0142147209699,-40.938109289932335,-19.07610543103757,0.0,0.0,0.14018871214972647,33.11005471032412,33.94155229079639,23.43921856258089,-84.92298233279824,43.314064042233134,3121.900830078125,3153.9123552819183,0.008814773163554066,3200.1432861328126,3190.7858183556377,-0.015850417891673258,3277.341650390625,3246.437824545682,-0.03903223597118815,3336.932705078125,3284.6676715820777,-0.05619323010571763,3139.548916015625,3188.180422460013,0.0031440063470254977,-17.23828125,-0.544368273216623,-238.757080078125,-7.046771675285121,-277.0537109375,-8.085681092795177,3586.155365505401,2531.741170621506,0.13867179749292863,0.196124546842615,0
2022-03-04,-0.005656656581154884,0.03607082052890043,-0.07850492682128885,-0.026567311720994247,0.02276576512029671,0.017937120702758925,0.6973671170184156,0.2293615429978335,38.52781519748032,43.55766556972727,-61.40980310922123,-45.03244805379012,-16.37735505543111,0.0,0.0,0.14185908253241178,28.779719755312254,31.79255584390866,24.401987407472824,-88.07316480756636,44.63770925780868,3143.706201171875,3146.476400917112,-0.003849503805369526,3177.054052734375,3180.025577234158,-0.01430556729362483,3264.0021118164063,3235.501316701964,-0.04056296996549046,3335.155029296875,3278.6649798780963,-0.06103180671403092,3141.630472412109,3187.5703146613423,-0.0031913302066080736,109.02685546875,3.607082052890042,-230.892333984375,-6.866692993945234,-266.790771484375,-7.8504926821288805,3586.155365505401,2531.741170621506,0.14514951503354956,0.19155143092382496,0
2022-03-07,-0.01119376455322707,-0.010182498803842366,-0.08650301393162829,-0.030742432401885456,0.022548115328519525,0.018006160930043005,0.8888093696076482,0.2885227213757833,36.21285761679705,42.24919680100406,-64.59975185108624,-48.945908813249346,-15.653843037836893,0.0,0.0,0.14575034147401061,20.259040528695255,27.382938331443885,25.711387974745254,-95.72132394523298,35.29029295414114,3137.335205078125,3129.8342835541166,-0.012999935800288315,3149.5974609375,3164.8482084330617,-0.016842600607629675,3249.3408203125,3222.267862618651,-0.047022082303351795,3332.10947265625,3271.5229731515715,-0.07069378295075783,3143.5666455078126,3186.5895809960166,-0.014956449785111056,-31.85498046875,-1.0182498803842408,-274.56591796875,-8.144659533312751,-293.225830078125,-8.650301393162833,3586.155365505401,2550.9054425793493,0.15811316108472545,0.17621049156149515,1
2022-03-08,0.03301375987909938,0.012871906108456121,-0.04738036831984849,-0.008393411962869246,0.025537327053344442,0.01979019032052789,0.9417156748939705,0.0808289103607247,46.33896248615617,47.04801486273213,-58.207819153567925,-50.798290881313065,-7.40952827225486,0.0,0.0,0.13815560712836547,45.10777256439661,31.382177616134715,25.92420681131374,-52.32950177816093,34.13728617037046,3145.4654296875,3152.815791900661,0.016949281465015675,3138.9835205078125,3171.0174084622777,0.019049251993608445,3241.385949707031,3220.0308098543615,-0.013144729376374373,3330.96302734375,3268.670166896531,-0.03968348422510393,3146.110662841797,3186.720810406874,0.016740716203663134,40.651123046875,1.2871906108456055,-106.139404296875,-3.211559181188961,-159.097412109375,-4.738036831984852,3586.155365505401,2591.519482280752,0.12110138902725495,0.18984098702966018,1
2022-03-09,0.009069775926146217,0.0243787767144803,-0.029611778859474747,0.008126450974946797,0.02294387114184282,0.01986898175735753,0.7783880871894693,-0.1761100905424794,48.822009065859916,48.309034452379535,-50.22219361138332,-50.68307142732712,0.46087781594380317,0.0,0.0,0.13479183632754313,54.40414258786446,39.923651893652114,25.455421413777408,-9.542416337772828,33.174508144019015,3160.82880859375,3177.8075331421073,0.02118501541405567,3143.0886474609374,3181.3398824918636,0.02694876844548664,3236.461083984375,3220.7698770706165,-0.0026788730450919788,3329.949775390625,3267.067012216157,-0.03067876894739079,3148.7096350097654,3187.162612457446,0.025115488495969025,76.81689453125,2.4378776714480193,41.05126953125,1.2881902132601173,-98.497314453125,-2.9611778859474756,3586.155365505401,2625.84706690856,0.11102464445363432,0.18648789398153928,0
2022-03-10,-0.0032070113739985917,0.0215975583919501,-0.03712213715025203,0.0009694765282470819,0.02284733741344179,0.01982386448596262,0.570977811684725,-0.2626117145783986,47.96911068033875,47.88809892587934,-44.219082361963956,-49.3902736142545,5.171191252290541,0.0,0.0,0.13191695292295286,52.63338874543439,50.71510129923183,24.598317803685017,0.9927735504739693,38.29232329984336,3174.432763671875,3191.018173136405,0.013547834417944684,3148.166796875,3187.903440788798,0.02200412516857845,3230.258935546875,3220.4526938376985,-0.003968561863819936,3328.5441015625,3265.120774281509,-0.03337935296856812,3151.252452392578,3187.4880450748983,0.021003395231686255,68.019775390625,2.1597558391950153,50.781494140625,1.6036305404108713,-124.04296875,-3.712213715025201,3586.155365505401,2625.84706690856,0.11459917669073101,0.18387055757703366,0
2022-03-11,-0.00602065525465767,0.021223582784259287,-0.04540706164622599,0.009837741861576044,0.016206579008000106,0.019819042285866336,0.46545218358677554,-0.1904907698605942,46.33775176136422,47.09373079587347,-40.55714134191203,-47.623647159786,7.066505817873974,0.0,0.0,0.12837057575335825,47.64128923592294,51.55960685640727,24.036408639652418,-12.833336082016622,40.18282030469124,3187.725537109375,3193.3682352159362,0.0032445774095732453,3165.715869140625,3189.7516078044714,0.010219644330606868,3222.6528198242186,3218.320852460289,-0.007628640695636442,3326.96123046875,3262.4911910346323,-0.03874192158097062,3153.488615722656,3187.6016775657313,0.01413664328137364,66.4638671875,2.122358278425939,175.49072265625,5.80599553587511,-152.122314453125,-4.5407061646225975,3586.155365505401,2625.84706690856,0.12135044111635089,0.17892716107490256,1
