Price,returns_1d,returns_5d,returns_20d,returns_60d,volatility_10d,volatility_20d,volume_ratio,volume_change,rsi,rsi_30,macd,macd_signal,macd_diff,bb_high,bb_low,bb_width,stoch_k,stoch_d,adx,cci,mfi,sma_5,ema_5,distance_to_sma_5,sma_10,ema_10,distance_to_sma_10,sma_20,ema_20,distance_to_sma_20,sma_50,ema_50,distance_to_sma_50,sma_200,ema_200,distance_to_sma_200,momentum_5,roc_5,momentum_10,roc_10,momentum_20,roc_20,high_52w,low_52w,distance_to_high,distance_to_low,target
2022-02-17,-0.02126929271587019,-0.018824065060306205,0.027871251198703595,0.05014988681620647,0.01613929735569404,0.021207253851557507,0.7093557203452892,0.13750012259429134,46.93930262390948,50.621684336922016,0.3294451657872344,0.4051478909588963,-0.07570272517166193,0.0,0.0,0.13401803054809686,22.99314706448199,57.68071394050614,14.18456565758787,7.289079972915598,43.38212145036032,166.9043212890625,167.40140078236647,-0.008617710546821313,168.42691040039062,167.67548872704808,-0.017579864370676424,165.9790946960449,167.46552259355911,-0.003091392550398395,168.95590423583985,165.61721598182183,-0.02065578052714103,147.4912063217163,153.3197101396042,0.12187019338804345,-3.17449951171875,-1.8824065060306154,-3.723175048828125,-2.2005990089629486,4.4866943359375,2.7871251198703613,179.01371442958575,113.1880285063647,0.08187619958110685,0.3159438397849058,0
2022-02-18,-0.009355883112647123,-0.007946201576015999,0.03142099299240164,0.03781111561088557,0.016298562355714474,0.021099266809335795,0.8613335655954824,0.18944579123514682,44.604959039058706,49.41941475209107,0.008036618301360932,0.3257256364273892,-0.3176890181260283,0.0,0.0,0.1300354729550082,10.6118496708387,34.8128586279137,14.345760770498424,-22.938322831080793,34.36854257974764,166.64172973632813,166.24023642652557,-0.016345377750184166,167.92819519042968,166.99229217937457,-0.023880965736803646,166.2287727355957,167.12765450986853,-0.013901714984250173,168.8078140258789,165.55057376213563,-0.028967298340143898,147.67896480560302,153.43429213924003,0.10996111010540223,-1.312957763671875,-0.7946201576016039,-4.987152099609375,-2.952636294666305,4.993560791015625,3.142099299240173,179.01371442958575,113.1880285063647,0.09209370059190293,0.30948344763361785,0
2022-02-22,-0.01781201512791597,-0.027001251109025626,0.018001073654140498,0.01598960205000921,0.016976042342291355,0.021507724085431754,0.9850994772952134,0.1013631305974072,40.51281268249934,47.230846052153765,-0.4767819802356996,0.16522411309477147,-0.6420060933304711,0.0,0.0,0.12785248260902374,14.965640522029489,16.190212419116737,15.287342261387492,-90.3251925816096,26.583655893311203,165.7481719970703,164.4928907719806,-0.028657767243813914,167.209033203125,165.90245714001387,-0.037144128048928214,166.37111740112306,166.5438968863415,-0.03229477581302922,168.6115072631836,165.3720423822734,-0.045152955002112964,147.84875885009765,153.51599866153575,0.08893845788807098,-4.4677886962890625,-2.7001251109025572,-7.191619873046875,-4.275894879631532,2.846893310546875,1.8001073654140574,179.01371442958575,113.1880285063647,0.11189885990524769,0.2969609046313959,0
2022-02-23,-0.02586431581383619,-0.07361538416473301,0.003091170197348392,0.022089684095550677,0.016158876620746,0.02218343316929455,0.9863777620411812,-0.01265428442303218,35.509276179379754,44.334125846378505,-1.1833717762899312,-0.10449506478216905,-1.0788767115077622,0.0,0.0,0.13006918919132332,1.8935354394456267,9.157008544104615,16.566698733602255,-137.76483489223548,18.895388295997748,163.25559997558594,161.93995757682822,-0.03933407974993081,165.76286773681642,164.25366333028833,-0.053864756758849636,166.39528274536133,165.61915348635122,-0.05746071283444742,168.23621704101564,165.03720833778462,-0.0677745021555756,148.01412322998047,153.5518107127569,0.0595886917009854,-12.462860107421875,-7.3615384164733,-14.461654663085938,-8.442506608297602,0.483306884765625,0.30911701973482925,179.01371442958575,113.1880285063647,0.14142093135021258,0.2782944852739338,1
2022-02-24,0.01668032167642064,-0.0568530461517911,0.020397852401264682,0.016895508258772063,0.017313210755895314,0.022477853483334417,1.5194163098962312,0.5681452562626932,40.48248853378242,46.467865935578914,-1.5147948539730862,-0.3865550226203525,-1.1282398313527338,0.0,0.0,0.12099014670237208,43.570057782788695,20.143077914754613,18.77527506747665,-182.10350996205653,18.235498633707408,161.33326416015626,161.11001647700007,-0.011672297666667922,164.43624267578124,163.38029441157113,-0.030322441800550007,166.55465393066407,165.03162784739376,-0.04265578586761017,167.98585540771484,164.8180995799188,-0.05081214194882196,148.1971534729004,153.61541750081145,0.07593250302544505,-9.611679077148438,-5.685304615179111,-13.266250610351562,-7.680945046978388,3.1874237060546875,2.0397852401264625,179.01371442958575,113.1880285063647,0.12269403372350614,0.2901352575251636,1
2022-02-25,0.01296550990246259,-0.023862919690272322,0.036679002755151124,-0.0014518046148330743,0.017472121549611298,0.02260296679925028,1.0063169573130804,-0.3483823659646823,44.14798558556976,48.09438689056648,-1.5922771978168555,-0.6276994576596532,-0.9645777401572023,0.0,0.0,0.10700126016860341,52.129935487307634,32.53117623651399,20.160246407583426,-114.95216285298268,25.686214752419502,160.54356384277344,161.2458398420886,0.00606640780969574,163.72394256591798,163.04160207715196,-0.013476684955616674,166.84038848876952,164.69694772595074,-0.03190415680950176,167.8044354248047,164.68865934036015,-0.03746592774275225,148.4058381652832,153.70056145301993,0.08834995017096067,-3.9485015869140625,-2.386291969027236,-7.1230010986328125,-4.2237787597799965,5.714691162109375,3.6679002755151164,179.01371442958575,113.1880285063647,0.10832404731293299,0.2992212118424559,1
2022-02-28,0.0016378513038475262,-0.01303017801030748,-0.029352293158202203,0.003400901197176731,0.016585918559842677,0.01603738683989895,1.09068780790357,0.033513746246229825,44.618010495266944,48.30231775716941,-1.6137340930829964,-0.8249063847443219,-0.7888277083386745,0.0,0.0,0.11025657345718252,53.225270796957666,49.64175468901801,21.358301444206734,-94.14934337463326,33.114823457670454,160.11638793945312,161.4245692941398,0.010402684448633192,163.37905883789062,162.8125886446229,-0.009775002078039004,166.59577484130858,164.41933634235775,-0.02889477027644757,167.53103942871093,164.5746700526457,-0.03431609599076774,148.6051134109497,153.7875666476755,0.0886706687599187,-2.1358795166015625,-1.3030178010307447,-3.4488372802734375,-2.087283916528221,-4.89227294921875,-2.9352293158202194,179.01371442958575,113.1880285063647,0.10651174560766687,0.30036710648930703,0
2022-03-01,-0.011628055032437024,-0.0068161109593639635,-0.06506517437676573,-0.002150004394468441,0.016800213300081458,0.014805710454562792,0.9757434683893957,-0.12184530058933307,41.91656775648568,46.91962476732207,-1.7622229790830488,-1.0123697036120674,-0.7498532754709815,0.0,0.0,0.11418430577207765,45.436114407684784,50.26377356398337,22.11485281986129,-88.20745504758126,26.593510222250416,159.89691162109375,160.91665215312443,2.4429802679720325e-05,162.82254180908203,162.2831757767085,-0.01794422262130111,166.03937377929688,163.98900124985406,-0.03697048337680815,167.35779724121093,164.39137593407506,-0.04455710754467879,148.78288452148436,153.85332835769916,0.07472588924033093,-1.097381591796875,-0.6816110959363969,-5.5651702880859375,-3.363331854478877,-11.128021240234375,-6.506517437676573,179.01371442958575,113.1880285063647,0.11952969855288746,0.29213602523526305,1
2022-03-02,0.02058828581407468,0.04054482272761817,-0.044887392820078253,0.03047574983059076,0.016365746779129154,0.015736271485822205,0.9354617208924885,-0.04491916084452241,47.865376539331784,49.53483303904691,-1.5958617454851094,-1.129068111986676,-0.4667936334984335,0.0,0.0,0.10942390475163248,62.01025636369184,53.55721385611144,22.585325174864412,-53.86448233965852,26.83226541421034,161.16867370605468,161.67540197252566,0.012559685816893361,162.2121368408203,162.44858047391207,0.006046186121512278,165.6558952331543,163.91318223666073,-0.014868131426047973,167.27231628417968,164.34437551266916,-0.024387865030343812,148.98287254333496,153.9537153763841,0.09538028650816797,6.3588104248046875,4.0544822727618115,-6.1040496826171875,-3.605528413809948,-7.6695709228515625,-4.488739282007829,179.01371442958575,113.1880285063647,0.09694547165989854,0.30641573629261526,0
2022-03-03,-0.001981297820198402,0.021445159699911676,-0.05344750801709963,0.006785494008091586,0.016358147014637676,0.015586649319438307,0.9040847786994691,-0.03821144737898374,47.35241511380777,49.288105384396125,-1.4731282939329446,-1.1978801483759296,-0.27524814555701504,0.0,0.0,0.10434826305619484,66.68226980523124,58.04288019220263,22.55059975485916,-28.083633075986125,33.601296479543805,161.8525604248047,162.07345727204836,0.006283542525492204,161.59291229248046,162.52512363703602,0.007900442912388148,165.19607009887696,163.81379039232056,-0.014083278291007147,167.20757141113282,164.2865382301185,-0.025943822420413674,149.18817096710205,154.04947156076,0.09170564137426569,3.41943359375,2.1445159699911693,-6.1922454833984375,-3.6627109106031024,-9.196502685546875,-5.34475080170996,179.01371442958575,113.1880285063647,0.09912316198486873,0.3050388112041315,0
