Price,returns_1d,returns_5d,returns_20d,returns_60d,volatility_10d,volatility_20d,volume_ratio,volume_change,rsi,rsi_30,macd,macd_signal,macd_diff,bb_high,bb_low,bb_width,stoch_k,stoch_d,adx,cci,mfi,sma_5,ema_5,distance_to_sma_5,sma_10,ema_10,distance_to_sma_10,sma_20,ema_20,distance_to_sma_20,sma_50,ema_50,distance_to_sma_50,sma_200,ema_200,distance_to_sma_200,momentum_5,roc_5,momentum_10,roc_10,momentum_20,roc_20,high_52w,low_52w,distance_to_high,distance_to_low,target
2022-02-25,0.037998123953514984,-0.03727457982800819,-0.008696255034363887,0.12120978348250455,0.02919137575857137,0.022318053395046784,1.0295816674220086,-0.23071233653717782,46.96169809398313,50.81180677759813,4.546281445167779,12.517793997766333,-7.971512552598554,0.0,0.0,0.09619237760852577,36.12796355382246,22.206521345318738,18.603112222458485,-181.48495928573683,48.88672303685643,763.522021484375,759.8316224983222,-0.01129503928871982,773.8787719726563,769.1588243132447,-0.02452678947423137,783.421420288086,769.8169287160969,-0.03640876965515045,737.6580065917968,752.4248840554657,0.023371268945840427,744.5773614501953,741.0334227879256,0.013861083264215347,-29.22796630859375,-3.7274579828008143,-45.55975341796875,-5.6917123533134575,-6.62237548828125,-0.8696255034363917,863.2954014355793,624.0444160111529,0.14359210079943657,0.1733394345532073,0
2022-02-28,-0.020645040377178736,-0.05888315376117903,-0.03964810238843508,0.10312038048249539,0.02752512280994319,0.02260478701730839,1.4632971188301982,0.4368391207907383,43.08412952905863,48.543184966227386,1.7093157281735785,10.356098343847782,-8.646782615674203,0.0,1.0,0.11025622841425596,18.863806200988268,20.169161473277118,19.61577667786666,-202.84546518588144,48.37861506024311,754.270654296875,752.9921184494024,-0.019830473133355325,770.7966491699219,763.7323308656661,-0.04084545366441893,781.8952941894531,766.9118031575405,-0.0544602124534247,738.7235571289062,751.910676174158,0.0007980701535329371,744.8317993164062,741.0148236971313,-0.007409309014342114,-46.2568359375,-5.8883153761179,-30.82122802734375,-4.002058665793409,-30.52252197265625,-3.964810238843503,863.2954014355793,624.0444160111529,0.1676992999962627,0.15591322908584213,1
2022-03-02,0.010573845780690538,-0.037091716312625755,-0.04047828618142135,0.13142807811918567,0.02540919902270555,0.02257869737584082,1.2058378379103125,-0.191643220157227,45.51431893524725,49.708314669338236,0.09075129416760319,8.303028933911746,-8.212277639744142,0.0,0.0,0.11640103031842797,27.762507275786476,27.58475901019907,20.940278397687422,-160.47994633982765,48.978807822169166,748.5146850585937,751.0382433542891,-0.0018492514871940992,766.1460693359375,760.71381491992,-0.024819779064267522,780.3193756103516,765.0278688724301,-0.04253243413356146,740.2352465820312,751.7232107741955,0.009314939559916207,745.1566931152344,741.0808861252219,0.002648838918129266,-28.77984619140625,-3.709171631262578,-46.50579833984375,-5.859837665905787,-31.51837158203125,-4.047828618142138,863.2954014355793,624.0444160111529,0.1554814176832267,0.16474508573682475,0
2022-03-03,-0.01679439875186528,-0.05088780989123709,-0.08263890767969595,0.07372633454506716,0.025539327241428315,0.021637694923758694,0.8853183388069353,-0.28519795661877645,42.38598405090783,47.90714565143188,-2.179337686860322,6.2065556097573324,-8.385893296617654,0.0,0.0,0.12717481071968575,14.899891116966364,20.50873486458037,21.94754325366113,-136.02529949385445,40.04399073193708,740.6375732421875,745.5531241502553,-0.008174966702668386,760.2307739257812,755.9627368876049,-0.03373697706441132,777.010693359375,762.1283466695259,-0.05460389152915324,741.6652770996094,751.0510162133767,-0.009549309609206226,745.298102722168,741.0107534448341,-0.014377088766016755,-39.38555908203125,-5.088780989123707,-59.1529541015625,-7.452473623114586,-66.17364501953125,-8.26389076796959,863.2954014355793,624.0444160111529,0.17521850589174395,0.15047787237699098,0
2022-03-04,-0.030705652970909325,-0.020950220817737675,-0.10574703233540761,0.025677882740291702,0.026429734540687706,0.022443801683667133,1.2296832175132255,0.395284845452073,37.40841391421031,44.88282985345683,-5.732388512325656,3.8187667853407348,-9.55115529766639,0.0,1.0,0.1507844930133379,5.038181598820913,15.900193330524582,23.593963344437352,-177.91607327227393,39.800236060787064,737.5903076171875,734.3777622915765,-0.03465781583485256,753.4789611816407,747.9744281033528,-0.05501404119156173,772.8007690429688,757.3567935175562,-0.07864087731694654,742.574482421875,749.5206095685031,-0.04113721191714949,745.3147830200195,740.6981966668577,-0.04466266496274047,-15.236328125,-2.095022081773773,-67.51812744140625,-8.661220720090123,-84.198486328125,-10.574703233540756,863.2954014355793,624.0444160111529,0.21244749801112073,0.12356640660619371,0
2022-03-07,-0.06636378263360299,-0.11938537136501703,-0.16404737693280724,-0.038043252659638815,0.031406951678241396,0.02622491721285735,2.0245906475661264,0.7277822810533343,29.573260780451022,39.48137398893727,-12.220246165416711,0.6109641951892453,-12.831210360605956,0.0,1.0,0.2115590947353171,7.825805097406368,9.254625937731214,26.249484199593603,-230.90208695498634,37.08609597564127,719.5655517578125,711.1765851800614,-0.07614500258792631,741.5437866210938,732.8471195312943,-0.10352666565230008,766.2780029296875,748.5394066069705,-0.1324633769788249,742.3504150390625,746.1971082904797,-0.104500762053119,745.0695565795899,739.8801240267148,-0.10776889877392447,-90.123779296875,-11.938537136501699,-119.35174560546875,-15.220991163778342,-130.455322265625,-16.404737693280726,863.2954014355793,624.0444160111529,0.2986294613025994,0.06126864287029054,1
2022-03-08,0.004269596712567436,-0.09698267286149165,-0.15096241058478932,-0.025652098700372328,0.03156852851802952,0.026371438770887008,2.3322650870781247,0.23236128584710203,30.51469345816666,39.93057502120137,-16.937644939056895,-2.898757631659983,-14.038887307396912,0.0,1.0,0.24467390659265434,19.49798065264349,10.78732244962359,28.982728694143812,-209.19258899344578,28.331841978159844,705.225439453125,696.6552397294159,-0.05333456299331362,729.748046875,720.9862884943544,-0.08514650818588393,760.3427886962891,740.8320868184619,-0.12195846563779825,742.4081762695313,743.1152594006544,-0.10074731102402586,744.8927947998047,739.102090206164,-0.10374680291067838,-71.7005615234375,-9.69826728614917,-117.9573974609375,-15.015518098439737,-118.70428466796875,-15.096241058478935,863.2954014355793,624.0444160111529,0.29310840988675346,0.06525960737773465,1
2022-03-09,0.005668135895567028,-0.10136626248898573,-0.1557196726911827,-0.0423296222995293,0.032285548651396774,0.026184676307709306,1.8492265110938677,-0.17680546250596796,31.823202364436938,40.53928272816732,-20.138724029453442,-6.346750911218675,-13.791973118234768,0.0,0.0,0.2640308045577748,22.54541923056146,16.62306832687044,31.09822847409075,-156.78000894839232,33.000845702576825,690.0786743164062,688.2357156464335,-0.02707228542375106,719.2966796875,711.969993764557,-0.06659284487152305,754.1511444091797,734.2191897386165,-0.10973195166804764,742.4490051269531,740.3026766358366,-0.09569995670522174,744.6104733276367,738.3737667308812,-0.09832497456015912,-75.73382568359375,-10.136626248898576,-104.513671875,-13.469813014969894,-123.8328857421875,-15.571967269118273,863.2954014355793,624.0444160111529,0.2858202062206288,0.07052798109203214,1
2022-03-10,0.03077727120952667,-0.057886539099719636,-0.1354729771973897,-0.022436245334170213,0.03517511020611502,0.027426480225439757,1.9776207024738364,0.1363155034057777,38.620499934926244,43.758708492001595,-20.768799951570713,-9.231160719289083,-11.53763923228163,0.0,0.0,0.2597679026462897,36.264079569522366,26.1024931509091,30.95261318116958,-91.68728648882362,42.67077427271646,681.5741821289063,689.5106186991849,0.015385328480353093,711.1058776855468,708.3500721354898,-0.02678286522233091,748.7287872314453,730.2040692686984,-0.07568610075258209,742.8373828125,738.4107661271179,-0.06835541557637134,744.3804339599609,737.8759647226897,-0.07028665285698202,-42.5224609375,-5.788653909971961,-81.90802001953125,-10.582862979398849,-108.4471435546875,-13.547297719738971,863.2954014355793,624.0444160111529,0.2474277830280752,0.09828044828994525,0
2022-03-11,-0.005899785143258729,-0.03377627572990605,-0.14688816641332259,-0.0303860745000758,0.030517725918612248,0.027222217613089968,1.2041690499288107,-0.38753474955775635,37.81816493457442,43.27971802619754,-21.351477722299933,-11.655224119891253,-9.69625360240868,0.0,0.0,0.26020564836692217,33.69833670696413,30.835945169015986,30.83769621720563,-92.49336634349905,40.91608572033987,676.7642578125,688.999551463519,0.016568781596019468,707.1772827148437,704.6459530185257,-0.027150003530865996,742.8060150146484,726.1824833375839,-0.07381280834321151,743.2426904296875,736.4329299797698,-0.0743569686579087,744.1777798461914,737.3400547197589,-0.07552007648712583,-24.04962158203125,-3.3776275729906033,-39.28594970703125,-5.401887611270143,-118.4554443359375,-14.688816641332256,863.2954014355793,624.0444160111529,0.2548310164160267,0.09292892383088303,1
