Price,Close,High,Low,Open,Volume
Ticker,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS
Date,,,,,
2021-06-15,603.5236206054688,611.2278762355272,602.4314171144714,609.190427660631,15236610
2021-06-16,595.731201171875,603.4991908969264,593.8896771387999,601.4518772556619,14816580
2021-06-17,592.6603393554688,599.0029881273878,579.9015028150671,579.9015028150671,18718570
2021-06-18,596.26513671875,602.2355467491625,584.3144516703923,596.5442859720246,27096150
2021-06-21,599.1008911132812,600.9620853007259,586.4743655992354,587.7379807342062,12719620
2021-06-22,589.3836059570312,606.2517161221497,587.7379468803019,602.4313955523095,15406110
2021-06-23,589.26611328125,599.0029751544218,587.8359292985649,592.7337459392389,12382150
2021-06-24,592.0089111328125,598.3173017037266,588.8155249417871,590.3828622255011,10824210
2021-06-25,595.1630249023438,598.2192572987283,590.6962191085669,593.3214413060873,9619940
2021-06-28,591.3672485351562,599.2674285372946,589.2072948284939,597.5335824528366,8284810
2021-06-29,592.8709106445312,601.2217120938454,587.9437380981774,591.6562616601515,13100790
2021-06-30,589.2907104492188,599.9826241793504,587.7380808287514,592.635898168991,12257940
2021-07-01,584.5202026367188,591.6562957247111,581.8606616895337,591.6562957247111,11206010
2021-07-02,587.5176391601562,590.6767070864177,584.3095452355691,587.7380170014106,8112980
2021-07-05,594.8595581054688,597.1369954599193,588.3307289784606,590.5788703047771,8631790
2021-07-06,607.5643310546875,621.3174380379475,592.9296529749358,593.1255775923114,34913930
2021-07-07,607.192138671875,615.753512994774,603.4501994085765,609.2884186413538,19479250
2021-07-08,600.2457275390625,610.3613437558857,596.5761899801244,606.348428936916,11305600
2021-07-09,602.0459594726562,605.4652392867433,594.677542620148,596.8311655133142,14475440
2021-07-12,603.36083984375,608.2027944401542,598.8524414541602,605.8578404102736,9787400
2021-07-13,603.8267822265625,610.7634928576776,602.4237503849223,606.8389081646163,10021270
2021-07-14,601.8253173828125,606.5446284869724,600.46150971235,603.4049484854497,7765740
2021-07-15,601.4131469726562,606.0735913413147,598.6954127674904,601.8252714862396,8709900
2021-07-16,600.9962158203125,607.3295316620661,598.2244656738894,600.952081006487,9631210
2021-07-19,590.1986694335938,600.7558122316335,582.3102754658732,597.3218004976309,12905320
2021-07-20,582.9822998046875,591.4299534515529,575.7365261905202,590.6499590606265,14018370
2021-07-22,607.8740234375,612.6277078904516,580.9513694610494,581.8196934248165,34885910
2021-07-23,606.4367065429688,610.7635351173082,602.4237920675137,607.2314326029256,9537390
2021-07-26,604.62646484375,608.1438957014271,601.4426500595549,603.4049425556709,7335020
2021-07-27,611.3964233398438,620.7712689438503,605.8578333761689,606.3484065206029,20685280
2021-07-28,614.393798828125,616.55233257293,604.0917631175884,613.9914953270124,11491530
2021-07-29,627.943359375,630.8769767928892,614.5948851176885,617.1360201203568,14846640
2021-07-30,611.067626953125,629.5867604030583,609.5075782365474,629.5867604030583,14068850
2021-08-02,608.3597412109375,616.5474380880366,605.3672570226361,615.1787198593076,10124350
2021-08-03,621.251953125,622.2429203499254,608.8992963494693,609.7823518666768,10917100
2021-08-04,623.925537109375,635.5325129187677,619.5937983829472,622.3409956467182,16320910
2021-08-05,613.044677734375,623.5674466270062,611.4503151818908,623.420310629731,8665670
2021-08-06,610.69482421875,618.073062831603,609.3898830005444,616.650388859738,7297890
2021-08-09,607.6385498046875,615.1737452926474,602.0361835498089,610.7634979974587,8811790
2021-08-10,605.3770141601562,613.0642561551555,602.624906311127,610.7634971073564,7310090
2021-08-11,605.1513671875,608.305718608121,594.2802507896108,605.9656753968178,7919290
2021-08-12,608.2616577148438,613.6971866321181,603.5276148633968,606.4465011379876,7946020
2021-08-13,604.047607421875,611.1412754600344,601.5407261206879,609.2918052458577,6679320
2021-08-16,625.691650390625,627.4429699388122,598.8769090437446,603.3067983327717,14233350
2021-08-17,628.9244995117188,631.5490534707247,618.6126439540718,628.9097679472969,16027760
2021-08-18,642.0718994140625,651.4811184223473,628.5271824438362,631.2695293648178,21537300
2021-08-20,653.55126953125,660.5763097362128,633.3936379708347,634.9929110397438,21647320
2021-08-23,662.489501953125,669.0926565360735,657.0736157033876,661.2925323453259,17383400
2021-08-24,684.8499145507812,691.610026694188,660.1102851102783,664.7265950583568,26229900
2021-08-25,681.401123046875,692.1005510657851,679.0512587429032,687.2929107484696,15096670
2021-08-26,680.1256713867188,686.1401025965164,672.5757439241538,676.9909019805488,12345880
2021-08-27,683.5252685546875,689.1914116742851,674.2436640566779,681.8965922518307,9359060
2021-08-30,703.040283203125,706.1309176234539,684.8400335435698,686.4049329559324,15043820
2021-08-31,738.263427734375,745.55333639525,699.5572003921759,702.5006388229986,29464380
2021-09-01,737.7826538085938,752.9805975405039,734.2259991435757,738.3124511520308,22277890
2021-09-02,735.70751953125,744.3367431947851,730.4682325298851,735.8596259317925,11833780
2021-09-03,738.1555786132812,741.2559743407999,732.1067737990886,735.8596700934479,8802470
2021-09-06,736.4827270507812,747.1428715059287,734.3977912635847,740.7654208627396,8970710
2021-09-07,731.670166015625,742.359773457936,726.7546137742486,738.6952066256814,8360130
2021-09-08,732.2490844726562,737.2333242446547,727.1323803739567,731.6407785817747,8592560
2021-09-09,729.0553588867188,731.9350204121329,724.0858512924317,728.9915819922448,7004360
2021-09-13,730.5172729492188,735.3690479030337,721.3386697731598,729.05537475037,8025650
2021-09-14,727.7702026367188,738.8031883546613,726.8331911215663,733.8974566922797,7192580
2021-09-15,727.4365234375,733.897393034839,724.0859305611111,730.4633811690342,6572830
2021-09-16,727.176513671875,730.4633294139292,719.2291937005938,730.4633294139292,5771290
2021-09-17,728.8739013671875,753.5153788529294,722.1236106507858,730.512398770458,34749690
2021-09-20,730.2130737304688,743.8068337704251,718.2725424721118,722.12352893418,10838060
2021-09-21,766.6529541015625,769.9152772829464,726.1462985879955,734.0101999689997,19931330
2021-09-22,764.6710205078125,774.6149471114524,762.4487099288308,770.1997890848513,15005410
2021-09-23,775.0123901367188,784.8189425295698,765.7503667495237,771.5341834165489,21091470
2021-09-24,764.6465454101562,779.9965377817683,757.999255607546,779.9965377817683,11293460
2021-09-27,764.8475952148438,771.1809106828066,759.4120668429739,770.101673820094,6507740
2021-09-28,740.1080322265625,767.7469040030364,728.5059663968547,766.7657577998377,15723010
2021-09-29,737.37060546875,749.1885547549151,731.5573261169797,738.7050098344002,9458790
2021-09-30,752.3527221679688,755.4825809702219,734.966840088081,740.2748147299121,14907070
2021-10-01,738.0918579101562,749.5172658696496,733.4068603667554,747.6334817384181,9377400
2021-10-04,754.9970092773438,762.2526055297575,741.761354905369,744.4938210773844,10901980
2021-10-05,757.85693359375,761.8600268708936,749.0167967204131,753.8146160268622,7732430
2021-10-06,758.9312744140625,773.2020283196641,754.0108121266255,766.2751389341504,17646310
2021-10-07,760.1822509765625,773.6337870827047,759.2109258095436,769.7975317482781,9405500
2021-10-08,758.641845703125,768.1393937386381,756.6599710752273,760.3883147059353,7565710
2021-10-11,766.9718627929688,775.5372504611054,760.5845910727701,762.7333037728681,9086480
2021-10-12,770.763916015625,777.5583412795771,760.388283270249,766.2751603020187,10994490
2021-10-13,777.9802856445312,785.8981430357779,771.3085031487009,775.8806183058591,10524380
2021-10-14,771.4654541015625,781.8754612013655,766.5057670534261,781.8754612013655,11348490
2021-10-18,771.7254028320312,789.8226507550254,765.3725054645042,789.8226507550254,8550980
2021-10-19,759.3384399414062,776.5477220185119,752.637194905219,774.1243197493642,12449890
2021-10-20,761.5018920898438,768.5857386913818,743.2182236338604,759.5052260990034,11028990
2021-10-21,759.1422729492188,768.2375178988501,754.0108971970196,768.2375178988501,6394610
2021-10-22,756.4833984375,778.5395469044976,752.04859823856,760.9770051314621,15173760
2021-10-25,750.2482299804688,768.9979816867221,721.1915912658941,760.3883987662783,11697290
2021-10-26,770.754150390625,774.610047937549,750.6847872325021,754.9920336093686,16605750
2021-10-27,734.1083374023438,777.0628873092197,732.0331628665933,772.1620667841065,31122330
2021-10-28,734.3143920898438,745.2786897838636,721.4761313515511,739.7842945736877,15723020
2021-10-29,726.0678100585938,740.7358974364486,717.5170948123222,733.8973373556063,9483340
2021-11-01,727.4168701171875,735.8792556734427,708.3875213468065,728.9915905272538,10373140
2021-11-02,731.478759765625,741.2559073815509,726.0726948472538,732.5923702139444,6871160
2021-11-03,737.4539794921875,739.6664688646863,731.0519768706221,734.4859884165694,6687040
2021-11-04,738.3223266601562,742.6295727927572,737.3313594299157,741.8446079357357,940330
2021-11-08,752.8972778320312,756.7728174721298,734.4860541938879,740.1669292718165,9003010
2021-11-09,743.463623046875,760.8201038212675,740.7654706702614,755.4826654517898,8002470
2021-11-10,743.85107421875,746.652227340967,736.3501926667487,740.2747773045462,4649890
2021-11-11,731.2188720703125,745.7643170638117,727.0293584933104,742.7473403055303,6344000
2021-11-12,743.6204833984375,745.6956578956615,731.248244300077,735.8596433754453,4971280
2021-11-15,739.2200927734375,748.3643829024918,734.8785326449082,743.6107581214236,4025180
2021-11-16,741.32470703125,750.576909328741,735.9333129765636,738.312580744938,5980490
2021-11-17,746.4216918945312,754.697657570636,737.9445744828421,738.6068361809154,6455740
2021-11-18,734.3829956054688,755.2569042657833,729.9727483747905,747.633379383858,7725390
2021-11-22,692.5223999023438,737.2822822212428,685.8260654896144,735.074703396238,19352430
2021-11-23,698.0167846679688,704.2666807305827,679.355366096633,686.8022915787475,11875890
2021-11-24,704.1981201171875,718.1794549990273,693.2779569239865,702.5007561682306,10993800
2021-11-25,699.1451416015625,706.9158023560094,695.3186476558651,701.5194985212307,6154860
2021-11-26,667.8711547851562,691.5020231795938,664.7265643808555,688.8627374511036,16890820
2021-11-29,677.5550537109375,684.8400523192564,655.238888028909,663.9416500921271,14918150
2021-11-30,686.5324096679688,706.4055281005205,672.0114598132704,677.9719341635865,21955390
2021-12-01,690.5993041992188,697.3692362781047,681.9946336945661,689.9615352771476,11367680
2021-12-02,704.5120849609375,707.406478507303,689.00016443648,695.6327229704269,8477040
2021-12-03,693.5968017578125,709.7415800913918,692.1986803265236,702.5007159656851,8164110
2021-12-06,682.0682983398438,696.2115591540402,680.7290433569128,693.5967662022115,8582530
2021-12-07,696.9229125976562,703.4818729930165,682.68156016892,691.5118765663219,10796080
2021-12-08,722.270751953125,724.7088857287697,698.5760488155208,698.5760488155208,14026910
2021-12-09,730.002197265625,732.7297524172648,719.866940788808,726.0481495445352,10769500
2021-12-10,731.19921875,732.6218927425653,722.1236162361623,723.4972448947245,6791450
2021-12-13,708.264892578125,733.6030044349448,706.3271528431037,732.916190137987,12985990
2021-12-14,693.26806640625,704.4629173367945,690.2362985326392,704.4629173367945,12764810
2021-12-15,671.8153686523438,693.9157127615783,670.2210059330259,693.9157127615783,18175280
2021-12-16,689.633056640625,693.0277846601924,680.2189263429236,681.406134975931,17683180
2021-12-17,677.0987548828125,689.2551700477998,673.556831655252,686.8023046739642,16805110
2021-12-20,650.9071655273438,673.5422183577056,637.0190704819752,672.0852304420736,22263190
2021-12-21,645.3538208007812,662.2736821563791,641.6696120448473,659.8355482321066,13755910
2021-12-22,664.3536987304688,666.2718562861236,649.8916135726331,650.9904925069862,12678980
2021-12-23,678.732421875,686.1645562727782,670.9322977757171,671.1039863801458,13393990
2021-12-24,672.2814331054688,685.6200878405801,663.019409963662,685.320845415729,9807740
2021-12-27,676.0833129882812,677.8542746492667,652.8595997774089,662.3717592524117,9123600
2021-12-28,677.643310546875,684.840039396051,673.237973743154,684.840039396051,8624640
2021-12-29,678.1339111328125,681.8917179537746,672.3844086088595,675.5093569497349,5323790
2021-12-30,674.1553955078125,681.4011702535057,672.7621845796946,676.9811015406589,6589920
2021-12-31,684.5751342773438,686.70426469575,674.591983445897,675.2248419220662,7699070
2022-01-03,708.348388671875,710.7374774642668,684.3495291451824,684.3495291451824,12697250
2022-01-04,720.4556884765625,723.5953684930084,709.9083661561559,711.3310402134659,9591730
2022-01-05,752.61767578125,754.6142820337826,727.5199381532498,732.9064214381782,25832620
2022-01-06,760.2166748046875,763.2680253488854,737.9200897658368,738.3125722297586,15359860
2022-01-07,751.4942626953125,763.8223679203868,744.199442604513,761.7570741939041,11659510
2022-01-10,758.5535278320312,761.2713218308709,752.5145445335345,754.1089070274774,6390600
2022-01-11,752.5244140625,761.3645510261545,742.8257741621774,759.3090784537357,10379120
2022-01-12,762.7921142578125,772.0639576920936,754.6780161368445,758.0335193252206,14584040
2022-01-13,766.11328125,770.1555986270926,762.7430465952433,768.0411999137154,6163740
2022-01-14,768.4532470703125,769.8170545701496,758.278766441643,762.8411199229193,5696350
2022-01-17,770.4548950195312,776.0866647753328,765.4461626987533,767.2073034068087,6797740
2022-01-18,759.7996826171875,779.5206983575522,757.0573357220459,775.1006296950549,11300240
2022-01-19,742.9042358398438,789.3320789170277,733.2105070718378,770.1997289619227,50003170
2022-01-20,738.82763671875,750.5768384385829,726.1462742532881,746.6522536624334,29103830
2022-01-21,723.4727172851562,735.7615980404094,716.8107557950747,726.2935127585515,13704500
2022-01-24,680.1060180664062,721.1424706341361,668.9160765837399,721.1424706341361,25025820
2022-01-25,683.2456665039062,686.4098389593688,662.4894904610371,676.9908596484586,25259340
2022-01-27,670.8096923828125,677.2214566749645,658.162703050143,669.4949300796791,17610280
2022-01-28,673.777587890625,691.2763516052539,671.5945615894054,682.9807438686804,14675220
2022-01-31,686.8269653320312,694.2493395163107,679.944209638006,684.8302990683478,12512490
2022-02-01,688.2348022460938,698.1639965266489,675.6172172026171,694.2492329565221,13834490
2022-02-02,711.080810546875,714.2744462753012,696.1232412531954,696.613814361901,13398210
2022-02-03,697.6587524414062,714.9661864599876,696.6138293020766,711.6253547735344,8398560
2022-02-04,702.3436889648438,705.2871274257388,692.1986113871523,695.6326229248632,8232080
2022-02-07,679.9932861328125,702.9913589450374,675.1267786841664,702.9913589450374,11830120
2022-02-08,692.1986694335938,701.2252267808366,678.4331589992759,686.8023651360958,16405420
2022-02-09,698.3160400390625,702.2945804874294,693.6703273954543,699.4149189352729,6491660
2022-02-10,700.2440795898438,710.349873829037,693.1798147240535,700.0478383660469,12442000
2022-02-11,687.9404907226562,694.6466470208853,679.0562184546171,690.7269724721128,12764610
2022-02-14,665.8009033203125,679.9343436378517,661.6899580678743,668.1605887696638,11697660
2022-02-15,700.739501953125,705.9346540432516,665.8008420831146,667.1793811666589,13468200
2022-02-16,693.5328979492188,708.8731263635138,691.7079806279041,704.9534525973746,10540410
2022-02-17,694.8919067382812,699.3610206289185,685.0363096275146,698.5761156219563,9036160
2022-02-18,689.7555541992188,698.1835659666718,687.7834408856448,688.7645870210024,7625170
2022-02-21,687.4254150390625,694.7398771279944,678.0701519748088,686.8023775864598,8166640
2022-02-22,687.9159545898438,690.3491780172327,666.1001830759888,667.1794199486114,12587320
2022-02-23,691.17333984375,698.316052799639,689.4955583397874,692.689193904135,7952280
2022-02-24,650.2841186523438,677.0105320303253,646.8157332388865,667.1794277698806,19300400
2022-02-25,683.7999877929688,685.8162359085761,663.1566947291996,667.1793699175868,14132810
2022-02-28,687.0280151367188,689.2552362731692,667.8269759593209,673.066323250383,15808910
2022-03-02,670.27490234375,680.5572944568339,663.4510143523344,678.756869779017,16080090
2022-03-03,662.1118774414062,681.3374102282644,659.8208792983891,678.95323193232,13339990
2022-03-04,641.4635620117188,657.1717224871776,637.7450394171977,656.2298604472932,19965090
2022-03-07,600.9520263671875,624.990107421875,598.4991609534438,623.02781509088,28435880
2022-03-08,604.5675659179688,610.012915324663,580.1419122244822,601.2463764655789,28857830
2022-03-09,635.0469360351562,640.1979540562988,600.6430389899955,610.2239468815809,22801310
2022-03-10,646.074951171875,666.5907517337566,637.8431201877909,666.5907517337566,20915610
2022-03-11,650.3036499023438,655.8961948796955,636.7687556627,642.6507219838452,12647710
2022-03-14,653.9781494140625,656.2887896919228,637.7451005079998,647.6546542698184,12668460
2022-03-15,654.0859985351562,662.2736342016224,648.0470153928468,655.130861668977,14792700
2022-03-16,671.162841796875,676.9319860254701,661.6212193164522,665.2170984450873,16335960
2022-03-17,686.2528686523438,692.3850321175531,679.9441060654653,681.6709328787738,16706780
2022-03-21,674.086669921875,688.6419954918343,672.0851532137582,686.8023463498258,9620190
2022-03-22,685.4091186523438,687.7834756522959,663.9416353348117,674.047429062949,12737960
2022-03-23,687.2733764648438,697.0063913790062,683.8590063279713,691.7081771323095,11767500
2022-03-24,686.5619506835938,690.2902941945507,675.1512158076915,683.7607974998208,7837160
2022-03-25,684.2023315429688,693.4202199680337,680.9155154724805,692.5911801094206,7023730
2022-03-28,686.939697265625,690.2363340410252,674.0474221552016,685.8211762539825,9369730
2022-03-29,690.6631469726562,692.6892162683076,685.2815744451535,690.726923870947,7159500
2022-03-30,711.5125122070312,713.7299122240833,696.5157187299244,696.6138093972014,12722540
2022-03-31,712.3071899414062,730.4633041248112,710.4135850698309,715.0543871674117,16330110
2022-04-01,726.8429565429688,730.8558710848434,708.4170609690485,709.363833572159,8715130
2022-04-04,734.9421997070312,744.7782132318576,728.9915462644226,730.8557477927504,10497590
2022-04-05,724.9149169921875,733.8924284480539,719.1801463432848,729.482181181763,10720820
2022-04-06,720.8432006835938,728.5010394406759,716.2367121773649,721.1424430826893,7670310
2022-04-07,715.2752075195312,721.7311062690776,713.29327307233,717.2178577934982,7182660
2022-04-08,722.7711791992188,728.5010997198958,712.312186392787,719.0134321315841,8819730
2022-04-11,719.8326416015625,724.4784146052326,715.7461890306677,720.6568308003084,5975080
2022-04-12,713.7348022460938,716.2318025122552,708.3875435760132,716.2318025122552,8055980
2022-04-13,719.028076171875,724.0859137038503,714.4756032022053,717.5122220226103,6723170
2022-04-18,712.4544677734375,723.5953643558631,709.5257006848723,712.8518008675269,7582220
2022-04-19,712.2680053710938,730.2965667703382,701.617622663909,716.2367249767888,11911100
2022-04-20,689.9910888671875,715.7167143709415,682.8777786726804,713.7789745130998,15581810
2022-04-21,700.3519287109375,705.1497477414517,691.4431049296086,696.515673625766,8753430
2022-04-22,697.6685180664062,707.112049861381,693.8077103201488,694.6514816459351,8079870
2022-04-25,687.3419799804688,694.1560477392111,681.8966303766459,686.8023615304347,6849530
2022-04-26,710.4038696289062,712.6016277364089,696.3195338027548,699.655395257208,10124190
2022-04-27,658.7514038085938,696.6138654652053,656.2740453585403,696.6138654652053,39843570
2022-04-28,660.0808715820312,667.6700234572988,645.5942328213117,662.0774778526325,24990940
2022-04-29,654.60107421875,669.494865431443,652.5602734807898,667.1793749142926,13375170
2022-05-02,650.1221313476562,652.4474428778474,640.2468931842216,642.6507131722052,12387410
2022-05-04,622.0221557617188,654.2087104601861,617.140977232603,650.4901279311225,16491150
2022-05-05,619.04931640625,637.49485358712,617.1409797992784,627.9335883490273,14860280
2022-05-06,588.7172241210938,608.8061700110609,586.2348953177392,608.4087770278741,30648650
2022-05-09,592.3130493164062,601.9577330170796,572.2584190358513,584.8612129520544,19356480
2022-05-10,581.6676025390625,599.7795833338365,578.8762702853404,588.6877324935665,11779330
2022-05-11,569.7515869140625,588.3540797759327,562.8835637961698,584.4687793095468,18613390
2022-05-12,548.7943115234375,565.6062004282822,540.2092827479609,564.1590338170366,24940440
2022-05-13,541.1757202148438,564.0609670095665,539.630402993027,559.253326738228,21053150
2022-05-16,553.896240234375,560.4257967753825,538.453009016968,546.9889927187891,14149550
2022-05-17,572.7244873046875,573.8724715459028,554.5438782430408,555.3287832743193,14017700
2022-05-18,570.55615234375,584.4393350203867,568.0836447785932,577.8901961701582,16550940
2022-05-19,559.940185546875,563.6685293778874,550.5211454699634,554.445730530906,10650250
2022-05-20,566.0820922851562,573.1806701579557,560.4306809992241,572.9893394766248,10986100
2022-05-23,568.4761352539062,579.4894774536522,566.2390931615039,571.5176645363003,9680210
2022-05-24,568.947021484375,572.3025244744359,561.7061582691226,567.396793834531,10840690
2022-05-25,571.7530517578125,576.688245238807,569.2413202117591,572.8912147352889,8675980
2022-05-26,570.8113403320312,576.4676034095489,554.6812922793636,573.9706027685608,12595460
2022-05-27,588.0499877929688,596.2425950059826,575.0547103519951,578.8762942030093,16258050
2022-05-30,599.5980834960938,601.1483113180122,592.7202387940043,597.3218170403844,8174840
2022-05-31,596.7478637695312,605.2886983436116,590.3017260344151,599.4803295937429,15489660
2022-06-01,589.68359375,601.442616504672,586.4555844479567,594.5745931514375,8876200
2022-06-02,594.3635864257812,596.5368514690059,583.7034432256899,589.3744966437102,7508090
2022-06-03,591.45458984375,605.170995261132,590.0613789358382,600.9520783613557,10434650
2022-06-06,590.7481079101562,593.5934558672517,579.9554996216608,589.4922719037529,7376570
2022-06-07,576.776611328125,587.701684236229,572.3663637926045,586.7254485231684,8969820
2022-06-08,584.2039184570312,593.9859779439412,569.2855726004938,578.8763013779371,13341460
2022-06-09,578.7339477539062,581.9766286193499,574.4610753996405,579.3668061887067,12376740
2022-06-10,556.0646362304688,572.4988358896842,554.5830958140123,571.5176896413728,21518910
2022-06-13,525.7227172851562,544.9286676867293,522.4603939283447,542.0882300440494,19327850
2022-06-14,527.4395751953125,535.803808950646,518.4571547821688,524.6187804331807,18845410
2022-06-15,538.15380859375,539.6206174494472,529.4412250869567,531.585027251777,16599430
2022-06-16,518.4278564453125,550.9086823244636,515.5775979817952,546.0078618324616,21796860
