Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2021-02-22,122.72344970703125,126.34671464924598,122.33384996779367,124.68117557823038,103916400
2021-02-23,122.58707427978516,123.41496896895947,115.31132670254333,120.54168521506156,158273000
2021-02-24,122.09033966064453,122.29487783267318,119.05147832650884,121.69100535268275,111039900
2021-02-25,117.84373474121094,123.17149227710611,117.40543965947438,121.43778116304092,148199500
2021-02-26,118.10670471191406,121.6033452358005,118.04825992472897,119.40211317040608,164560400
2021-03-01,124.4668960571289,124.60325484384613,119.5969181572381,120.53195302229754,116307900
2021-03-02,121.86631774902344,125.37270000855568,121.75917765120198,125.07076378614747,102260900
2021-03-03,118.88591003417969,122.44099574374602,118.67162979614048,121.56439814767528,112966300
2021-03-04,117.00608825683594,120.38585416346811,115.53536025738819,118.58396379730593,178155000
2021-03-05,118.26252746582031,118.76900926850234,114.51264641529035,117.83397451469976,153766600
2021-03-08,113.3341293334961,117.85346835184752,113.1880285063647,117.78528895665244,154376600
2021-03-09,117.94111633300781,118.8858931954571,115.7009310503409,115.93468789918522,129525800
2021-03-10,116.8599853515625,118.99303047984385,116.34376148572666,118.52551679323263,111943300
2021-03-11,118.78848266601562,120.00597696289303,118.10668883216246,119.35340180320566,103026500
2021-03-12,117.88267517089844,118.01903394756955,116.06130832636462,117.26906067587845,88105100
2021-03-15,120.7657241821289,120.7754662197614,117.28855984707407,118.25282093575967,92403800
2021-03-16,122.30461883544922,123.91171295180644,121.47672411823375,122.43123557963636,115227900
2021-03-17,121.51568603515625,122.58707964634337,119.15861117334904,120.82415009129004,111932600
2021-03-18,117.39567565917969,119.97676520351848,117.1911374972353,119.68456358302885,121229700
2021-03-19,116.8697280883789,118.27228410779664,116.56779183514182,116.7820720526636,185549500
2021-03-22,120.18130493164062,120.6488260443175,117.13270167198472,117.20088106018801,111912300
2021-03-23,119.35343170166016,121.00922138779639,118.96383194286418,120.12288918175794,95467100
2021-03-24,116.96712493896484,119.70405755554833,116.94764829711929,119.62613612617307,88530500
2021-03-25,117.45410919189453,118.49629146995656,115.90545997424265,116.43141841542507,98844700
2021-03-26,118.05799865722656,118.32098161470867,115.82754797615723,117.22036189731419,94071200
2021-03-29,118.23332214355469,119.39237925463331,117.59048892877756,118.4865630734955,80819200
2021-03-30,116.78206634521484,117.26906411360106,115.76911009525196,116.98660451621751,85671900
2021-03-31,118.97355651855469,120.30792565051348,117.9995609800172,118.48655874928595,118323800
2021-04-01,119.80146026611328,120.9507753854183,119.30472042335516,120.44430093685868,75089100
2021-04-05,122.62602996826172,122.87927086868106,119.86962103149284,120.64882037232358,88651200
2021-04-06,122.92799377441406,123.82406801579717,122.38255857200649,123.21045341308864,80171300
2021-04-07,124.57402801513672,124.59350465582355,121.88579830959569,122.55785759372996,83466700
2021-04-08,126.9700698852539,126.99928856495599,125.17792150755567,125.59673249128127,88844600
2021-04-09,129.54141235351562,129.58036563750287,126.1032091394081,126.42462946477704,106686700
2021-04-12,127.82717895507812,129.3953123558948,127.23304108614778,129.07389204693322,91420000
2021-04-13,130.93418884277344,131.15821847574705,128.4992004477625,128.99594759201815,91266500
2021-04-14,128.59666442871094,131.4894331469025,128.23629073814718,131.43099577675665,87222800
2021-04-15,131.00241088867188,131.48940869866695,130.16477406100063,130.34010100083557,89347100
2021-04-16,130.67123413085938,131.16796646381349,129.81411337251544,130.80759290041487,84922400
2021-04-19,131.33358764648438,131.9472097448359,129.87259397383497,130.0381714732957,94264200
2021-04-20,129.64852905273438,132.00559615119002,128.3823320528723,131.5088638445784,94812300
2021-04-21,130.0283966064453,130.27189547649485,127.88560952240783,128.91804235349915,68847100
2021-04-22,128.50897216796875,130.66149395921403,127.99275572778816,129.58035833012048,84566500
2021-04-23,130.82705688476562,131.60624124145804,128.72322345292264,128.72322345292264,78657500
2021-04-26,131.21664428710938,131.54779911284922,130.0868062042445,131.32378436155327,66905100
2021-04-27,130.89527893066406,131.88875868630524,130.62256132903624,131.49915149684074,66015800
2021-04-28,130.10633850097656,131.50889459107745,129.61934068424674,130.81735115204378,107760100
2021-04-29,130.00894165039062,133.50559750247544,129.00572727008065,132.92119413868548,151101000
2021-04-30,128.04147338867188,130.08685531571498,127.66161568350715,128.35314426527148,109839500
2021-05-03,129.09335327148438,130.58358001612103,128.40182480933737,128.6063555356659,75135100
2021-05-04,124.52534484863281,128.0706959218244,123.40524834260499,127.77849424860072,137564700
2021-05-05,124.76885223388672,127.05773315883954,124.6422280399721,125.84023856195147,84000900
2021-05-06,126.3662109375,126.37594554444907,123.82407406523244,124.5643128982338,78128300
2021-05-07,127.03939056396484,128.0638111341248,126.3271553590937,127.66380595625425,78973300
2021-05-10,123.76121520996094,126.38570894939902,123.72218831224927,126.25888455817044,88071200
2021-05-11,122.84408569335938,123.19531281841267,119.78053807914273,120.4927657999539,126142800
2021-05-12,119.78054809570312,121.60501628867115,119.27321336720668,120.39521236408822,112172300
2021-05-13,121.9269790649414,123.0782463378904,121.23426847309511,121.5464761686261,105861300
2021-05-14,124.34659576416016,124.7758841676664,122.7855571745272,123.17581868284023,81918000
2021-05-17,123.19529724121094,123.83922968356059,122.12208394757879,123.73190760983564,74244600
2021-05-18,121.80988311767578,123.89777321547987,121.74158792545293,123.4782434793631,63342900
2021-05-19,121.65380096435547,121.87819629608094,119.86835967667767,120.16105765432343,92612000
2021-05-20,124.21000671386719,124.61002681126666,122.05382097524402,122.18066024691666,76857100
2021-05-21,122.37578582763672,124.88320615344152,122.16114162608143,124.70758884704348,79295400
2021-05-24,124.00511169433594,124.82466155300955,122.87336158160026,122.94165678285485,63092900
2021-05-25,123.80998229980469,125.19541091008112,123.24410353248182,124.7075784829674,72009500
2021-05-26,123.76121520996094,124.28806716363906,123.34168536408502,123.86853731776313,56575900
2021-05-27,122.22942352294922,124.5319579811851,122.03429651202822,123.3611810284224,94625600
2021-05-28,121.57576751708984,122.73679359407036,121.51723088921521,122.5123907811842,71311100
2021-06-01,121.2537841796875,122.2977294109628,120.92206674340329,122.03430717883234,67637100
2021-06-02,122.01476287841797,122.19038014199401,121.02936192954658,121.25375721746093,59278900
2021-06-03,120.53179168701172,121.80989069682863,120.13177164794705,121.64403199734149,76229200
2021-06-04,122.82456970214844,123.08799935298282,120.83424294183042,121.04888711847525,75169300
2021-06-07,122.83432006835938,123.24409122711307,121.79037500565761,123.0977422579531,71057600
2021-06-08,123.65387725830078,125.33200387040455,123.13678395621102,123.51728685562117,74403800
2021-06-09,124.03439331054688,124.63929904628665,123.43924615992437,124.1124471042461,56877900
2021-06-10,123.0392074584961,125.0685610035486,122.87334876469549,123.92704498219538,71186400
2021-06-11,124.2490234375,124.33683580636276,123.02946096276283,123.44899075181716,53522400
2021-06-14,127.30281066894531,127.36134728829198,123.9758479654745,124.70758548178374,96906500
2021-06-15,126.48326873779297,127.41989931286103,126.23935623136502,126.77596672295411,62746300
2021-06-16,126.98081970214844,127.70280593735949,125.331983991057,127.19546385620482,91815000
2021-06-17,128.58090209960938,129.32240559947226,126.49301177385304,126.63936820067508,96721700
2021-06-18,127.28330993652344,128.30773056203458,127.06866573814787,127.52722244492858,108953300
2021-06-21,129.0784912109375,129.18581330080102,126.063736441913,127.1271913132279,79663300
2021-06-22,130.71759033203125,130.8151612925248,128.41505560442437,128.91264666080772,74783600
2021-06-23,130.44436645507812,131.0492794134617,129.98580988913096,130.5126690823285,60214200
2021-06-24,130.16146850585938,131.36151382298493,129.69314579268672,131.17613794325877,68711000
2021-06-25,129.86874389648438,130.62974954026467,129.57604598259172,130.21022727723152,70783700
2021-06-28,131.49807739257812,131.95663398446408,130.10290533994575,130.1614419453381,62111300
2021-06-29,133.01034545898438,133.16645300747723,131.0785629298999,131.51760238370522,64556100
2021-06-30,133.62503051757812,134.0640700400228,132.56156070353867,132.8542586809143,63261400
2021-07-01,133.92747497558594,133.98601159157678,132.4542339993765,133.27379128495963,52485800
2021-07-02,136.55198669433594,136.59100614570704,134.39579354693674,134.54213509862615,78852600
2021-07-06,138.56182861328125,139.6643030810213,136.65931393358588,136.65931393358588,108181800
2021-07-07,141.0497589111328,141.361959238972,139.18626342513116,140.04482549211951,104911600
2021-07-08,139.7520751953125,140.55210024692394,137.24464819829342,138.13249304147996,105575500
2021-07-09,141.57656860351562,142.10341304013653,139.17646311232951,139.27403406481795,99890800
2021-07-12,140.9813995361328,142.7570893612842,140.49357462424308,142.64976728517905,76299700
2021-07-13,142.0936737060547,143.8693639556699,140.1326224508896,140.52287651879445,100827100
2021-07-14,145.5181884765625,145.9279745686904,144.0839818158266,144.4937679079545,127050800
2021-07-15,144.864501953125,146.34749406137325,143.50834910364574,145.6060054508676,106820300
2021-07-16,142.82540893554688,146.11334481046933,142.32783277394142,144.84501166670194,93251400
2021-07-19,138.98135375976562,140.56191704499963,138.22034787278739,140.24970186714236,121434600
2021-07-20,142.5912322998047,143.5181116494979,139.47892150687957,139.9667464752501,96350000
2021-07-21,141.8594970703125,142.57173225410514,141.10825732605966,141.9863363279922,74993500
2021-07-22,143.22543334960938,144.59133749363102,142.25953442025497,142.3863736933565,77338200
2021-07-23,144.9425506591797,145.09865822031367,143.34248537564744,143.95714959308972,71447400
2021-07-26,145.36209106445312,146.18163344756866,144.10349429509156,144.6596219111436,72434100
2021-07-27,143.19618225097656,145.57677109148528,142.0058878307222,145.48895126026883,104818600
2021-07-28,141.44970703125,143.39125553651849,139.0691190835095,141.283848347971,118931200
2021-07-29,142.0936737060547,142.9815188308623,141.05948702759235,141.16680912935195,56699500
