Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2021-02-22,14.3154935836792,15.090813464605944,14.284829539167944,14.733318293645503,325884000
2021-02-23,14.102341651916504,14.198820593637908,13.35195136230545,14.035778314628121,391780000
2021-02-24,14.458338737487793,14.466067513196569,13.717422369270516,14.08314457417038,448320000
2021-02-25,13.270181655883789,14.33443901715153,13.179188080871866,14.00611199836621,824436000
2021-02-26,13.676041603088379,13.815648400098299,13.323532538638371,13.713934197276801,500932000
2021-03-01,13.802934646606445,13.885951239822205,13.515243835324203,13.836091261293221,353184000
2021-03-02,13.368656158447266,13.881463899435085,13.358434810228255,13.861021202997064,264116000
2021-03-03,12.768839836120605,13.413775539590153,12.762856145628557,13.388596869935437,377592000
2021-03-04,12.33556079864502,12.938615575725441,12.04986423160692,12.764853610702268,573344000
2021-03-05,12.426551818847656,12.51480364291189,11.646495240254533,12.51480364291189,542840000
2021-03-08,11.560737609863281,12.436274612399806,11.53406206584906,12.415084435154712,543112000
2021-03-09,12.489448547363281,12.585710586701868,12.029582238014875,12.100407665853615,521824000
2021-03-10,12.437575340270996,12.948065579929416,12.426851970545927,12.808909118795265,384376000
2021-03-11,12.96153450012207,13.014155316080448,12.703171840009764,12.918141567568973,299916000
2021-03-12,12.824371337890625,12.85704089501398,12.559025962321957,12.617132129280913,243964000
2021-03-15,13.158796310424805,13.174258245322083,12.73583966195434,12.833099637107122,221988000
2021-03-16,13.258549690246582,13.479254929027192,13.084478549342348,13.323638599724422,272128000
2021-03-17,13.308426856994629,13.420150815607716,12.957541896819428,13.007668319701601,243864000
2021-03-18,12.691201210021973,13.151566040742917,12.685714900401814,13.104183238028991,293896000
2021-03-19,12.81414794921875,12.88971194628079,12.58147210380223,12.718633648966629,299208000
2021-03-22,13.15381145477295,13.361549203796526,12.87499901936367,12.880984776838993,297804000
2021-03-23,13.038593292236328,13.311669159623857,12.98921460896582,13.2216411794173,222048000
2021-03-24,12.611896514892578,13.126877093413306,12.605662461359328,13.118896401350066,245840000
2021-03-25,12.504410743713379,12.6834697198719,12.241808987248234,12.468749258322461,295144000
2021-03-26,12.807665824890137,12.824624203783355,12.343061800790709,12.523616308077907,363968000
2021-03-29,12.91639518737793,13.030364297959583,12.668755911865413,12.788709827744805,273520000
2021-03-30,12.840083122253418,12.943328859463614,12.673743402077953,12.81040644183664,200204000
